Timestamp,Source IP,Destination IP,Protocol,Source Port,Destination Port,Packet Size,TTL,TCP Flags,Payload Size,Attack Type,Interarrival Time,Packet Count
1743689383.7850692,192.168.68.99,192.168.233.27,6,20,14667,40,64,S,0,SYN Flood,0.0,1894
1743689383.7850692,192.168.68.99,192.168.233.27,6,20,52541,54,64,S,0,Normal,0.0,1895
1743689383.7850692,192.168.68.99,192.168.233.27,6,20,52541,40,64,S,0,SYN Flood,0.0,1896
1743689383.7850692,192.168.68.99,192.168.233.27,6,20,39333,54,64,S,0,Normal,0.0,1897
1743689383.7995865,192.168.68.99,192.168.233.27,6,20,39333,40,64,S,0,SYN Flood,0.01451730728149414,1898
1743689383.7995865,192.168.68.99,192.168.233.27,6,20,31302,54,64,S,0,Normal,0.0,1899
1743689383.8035707,192.168.68.99,192.168.233.27,6,20,31302,40,64,S,0,SYN Flood,0.003984212875366211,1900
1743689383.8050551,192.168.68.99,192.168.233.27,6,20,7003,54,64,S,0,Normal,0.0014843940734863281,1901
1743689383.8050551,192.168.68.99,192.168.233.27,6,20,7003,40,64,S,0,SYN Flood,0.0,1902
1743689383.8050551,192.168.68.99,192.168.233.27,6,20,22893,54,64,S,0,Normal,0.0,1903
1743689383.8050551,192.168.68.99,192.168.233.27,6,20,22893,40,64,S,0,SYN Flood,0.0,1904
1743689383.8169825,192.168.68.99,192.168.233.27,6,20,5314,54,64,S,0,Normal,0.011927366256713867,1905
1743689383.8184752,192.168.68.99,192.168.233.27,6,20,5314,40,64,S,0,SYN Flood,0.0014927387237548828,1906
1743689383.8209352,192.168.68.99,192.168.233.27,6,20,37634,54,64,S,0,Normal,0.002460002899169922,1907
1743689383.8219748,192.168.68.99,192.168.233.27,6,20,37634,40,64,S,0,SYN Flood,0.0010395050048828125,1908
1743689383.824065,192.168.68.99,192.168.233.27,6,20,22943,54,64,S,0,Normal,0.0020902156829833984,1909
1743689383.8245873,192.168.68.99,192.168.233.27,6,20,22943,40,64,S,0,SYN Flood,0.0005223751068115234,1910
1743689383.8281658,192.168.68.99,192.168.233.27,6,20,13503,54,64,S,0,Normal,0.0035784244537353516,1911
1743689383.8281658,192.168.68.99,192.168.233.27,6,20,13503,40,64,S,0,SYN Flood,0.0,1912
1743689383.8281658,192.168.68.99,192.168.233.27,6,20,12454,54,64,S,0,Normal,0.0,1913
1743689383.8281658,192.168.68.99,192.168.233.27,6,20,12454,40,64,S,0,SYN Flood,0.0,1914
1743689383.8281658,192.168.68.99,192.168.233.27,6,20,64230,54,64,S,0,Normal,0.0,1915
1743689383.8281658,192.168.68.99,192.168.233.27,6,20,64230,40,64,S,0,SYN Flood,0.0,1916
1743689383.8281658,192.168.68.99,192.168.233.27,6,20,59261,54,64,S,0,Normal,0.0,1917
1743689383.8281658,192.168.68.99,192.168.233.27,6,20,59261,40,64,S,0,SYN Flood,0.0,1918
1743689383.8438027,192.168.68.99,192.168.233.27,6,20,59010,54,64,S,0,Normal,0.015636920928955078,1919
1743689383.8438027,192.168.68.99,192.168.233.27,6,20,59010,40,64,S,0,SYN Flood,0.0,1920
1743689383.8438027,192.168.68.99,192.168.233.27,6,20,45617,54,64,S,0,Normal,0.0,1921
1743689383.8438027,192.168.68.99,192.168.233.27,6,20,45617,40,64,S,0,SYN Flood,0.0,1922
1743689383.8438027,192.168.68.99,192.168.233.27,6,20,4376,54,64,S,0,Normal,0.0,1923
1743689383.8438027,192.168.68.99,192.168.233.27,6,20,4376,40,64,S,0,SYN Flood,0.0,1924
1743689383.8438027,192.168.68.99,192.168.233.27,6,20,35552,54,64,S,0,Normal,0.0,1925
1743689383.8438027,192.168.68.99,192.168.233.27,6,20,35552,40,64,S,0,SYN Flood,0.0,1926
1743689383.8595169,192.168.68.99,192.168.233.27,6,20,63655,54,64,S,0,Normal,0.015714168548583984,1927
1743689383.8595169,192.168.68.99,192.168.233.27,6,20,63655,40,64,S,0,SYN Flood,0.0,1928
1743689383.8595169,192.168.68.99,192.168.233.27,6,20,23581,54,64,S,0,Normal,0.0,1929
1743689383.8595169,192.168.68.99,192.168.233.27,6,20,23581,40,64,S,0,SYN Flood,0.0,1930
1743689383.8595169,192.168.68.99,192.168.233.27,6,20,43968,54,64,S,0,Normal,0.0,1931
1743689383.8595169,192.168.68.99,192.168.233.27,6,20,43968,40,64,S,0,SYN Flood,0.0,1932
1743689383.8751109,192.168.68.99,192.168.233.27,6,20,41056,54,64,S,0,Normal,0.015594005584716797,1933
1743689383.8751109,192.168.68.99,192.168.233.27,6,20,41056,40,64,S,0,SYN Flood,0.0,1934
1743689383.8751109,192.168.68.99,192.168.233.27,6,20,29627,54,64,S,0,Normal,0.0,1935
1743689383.8751109,192.168.68.99,192.168.233.27,6,20,29627,40,64,S,0,SYN Flood,0.0,1936
1743689383.8836236,192.168.68.99,192.168.233.27,6,20,52829,54,64,S,0,Normal,0.008512735366821289,1937
1743689383.8836236,192.168.68.99,192.168.233.27,6,20,52829,40,64,S,0,SYN Flood,0.0,1938
1743689383.8836236,192.168.68.99,192.168.233.27,6,20,52425,54,64,S,0,Normal,0.0,1939
1743689383.8912268,192.168.68.99,192.168.233.27,6,20,52425,40,64,S,0,SYN Flood,0.007603168487548828,1940
1743689383.8912268,192.168.68.99,192.168.233.27,6,20,18757,54,64,S,0,Normal,0.0,1941
1743689383.8912268,192.168.68.99,192.168.233.27,6,20,18757,40,64,S,0,SYN Flood,0.0,1942
1743689383.8912268,192.168.68.99,192.168.233.27,6,20,64253,54,64,S,0,Normal,0.0,1943
1743689383.8912268,192.168.68.99,192.168.233.27,6,20,64253,40,64,S,0,SYN Flood,0.0,1944
1743689383.8912268,192.168.68.99,192.168.233.27,6,20,1834,54,64,S,0,Normal,0.0,1945
1743689383.8912268,192.168.68.99,192.168.233.27,6,20,1834,40,64,S,0,SYN Flood,0.0,1946
1743689383.8912268,192.168.68.99,192.168.233.27,6,20,62112,54,64,S,0,Normal,0.0,1947
1743689383.9074922,192.168.68.99,192.168.233.27,6,20,62112,40,64,S,0,SYN Flood,0.016265392303466797,1948
1743689383.9100165,192.168.68.99,192.168.233.27,6,20,21978,54,64,S,0,Normal,0.0025243759155273438,1949
1743689383.9111104,192.168.68.99,192.168.233.27,6,20,21978,40,64,S,0,SYN Flood,0.0010938644409179688,1950
1743689383.9136698,192.168.68.99,192.168.233.27,6,20,25828,54,64,S,0,Normal,0.0025594234466552734,1951
1743689383.9146376,192.168.68.99,192.168.233.27,6,20,25828,40,64,S,0,SYN Flood,0.0009677410125732422,1952
1743689383.9188535,192.168.68.99,192.168.233.27,6,20,51018,54,64,S,0,Normal,0.00421595573425293,1953
1743689383.919853,192.168.68.99,192.168.233.27,6,20,51018,40,64,S,0,SYN Flood,0.00099945068359375,1954
1743689383.919853,192.168.68.99,192.168.233.27,6,20,39449,54,64,S,0,Normal,0.0,1955
1743689383.919853,192.168.68.99,192.168.233.27,6,20,39449,40,64,S,0,SYN Flood,0.0,1956
1743689383.919853,192.168.68.99,192.168.233.27,6,20,15390,54,64,S,0,Normal,0.0,1957
1743689383.919853,192.168.68.99,192.168.233.27,6,20,15390,40,64,S,0,SYN Flood,0.0,1958
1743689383.919853,192.168.68.99,192.168.233.27,6,20,39732,54,64,S,0,Normal,0.0,1959
1743689383.919853,192.168.68.99,192.168.233.27,6,20,39732,40,64,S,0,SYN Flood,0.0,1960
1743689383.935507,192.168.68.99,192.168.233.27,6,20,60047,54,64,S,0,Normal,0.01565408706665039,1961
1743689383.935507,192.168.68.99,192.168.233.27,6,20,60047,40,64,S,0,SYN Flood,0.0,1962
1743689383.935507,192.168.68.99,192.168.233.27,6,20,24418,54,64,S,0,Normal,0.0,1963
1743689383.935507,192.168.68.99,192.168.233.27,6,20,24418,40,64,S,0,SYN Flood,0.0,1964
1743689383.935507,192.168.68.99,192.168.233.27,6,20,43623,54,64,S,0,Normal,0.0,1965
1743689383.935507,192.168.68.99,192.168.233.27,6,20,43623,40,64,S,0,SYN Flood,0.0,1966
1743689383.951227,192.168.68.99,192.168.233.27,6,20,17038,54,64,S,0,Normal,0.015719890594482422,1967
1743689383.951227,192.168.68.99,192.168.233.27,6,20,17038,40,64,S,0,SYN Flood,0.0,1968
1743689383.951227,192.168.68.99,192.168.233.27,6,20,50593,54,64,S,0,Normal,0.0,1969
1743689383.951227,192.168.68.99,192.168.233.27,6,20,50593,40,64,S,0,SYN Flood,0.0,1970
1743689383.951227,192.168.68.99,192.168.233.27,6,20,48921,54,64,S,0,Normal,0.0,1971
1743689383.951227,192.168.68.99,192.168.233.27,6,20,48921,40,64,S,0,SYN Flood,0.0,1972
1743689383.9667542,192.168.68.99,192.168.233.27,6,20,34766,54,64,S,0,Normal,0.01552724838256836,1973
1743689383.9824867,192.168.68.99,192.168.233.27,6,20,34766,40,64,S,0,SYN Flood,0.015732526779174805,1974
1743689383.9840467,192.168.68.99,192.168.233.27,6,20,20337,54,64,S,0,Normal,0.0015599727630615234,1975
1743689383.9840467,192.168.68.99,192.168.233.27,6,20,20337,40,64,S,0,SYN Flood,0.0,1976
1743689383.9840467,192.168.68.99,192.168.233.27,6,20,46700,54,64,S,0,Normal,0.0,1977
1743689383.9840467,192.168.68.99,192.168.233.27,6,20,46700,40,64,S,0,SYN Flood,0.0,1978
1743689383.9840467,192.168.68.99,192.168.233.27,6,20,8229,54,64,S,0,Normal,0.0,1979
1743689383.9840467,192.168.68.99,192.168.233.27,6,20,8229,40,64,S,0,SYN Flood,0.0,1980
1743689383.9840467,192.168.68.99,192.168.233.27,6,20,45107,54,64,S,0,Normal,0.0,1981
1743689383.9840467,192.168.68.99,192.168.233.27,6,20,45107,40,64,S,0,SYN Flood,0.0,1982
1743689383.9985564,192.168.68.99,192.168.233.27,6,20,59241,54,64,S,0,Normal,0.01450967788696289,1983
1743689383.9985564,192.168.68.99,192.168.233.27,6,20,59241,40,64,S,0,SYN Flood,0.0,1984
1743689383.9985564,192.168.68.99,192.168.233.27,6,20,6639,54,64,S,0,Normal,0.0,1985
1743689383.9985564,192.168.68.99,192.168.233.27,6,20,6639,40,64,S,0,SYN Flood,0.0,1986
1743689383.9985564,192.168.68.99,192.168.233.27,6,20,47279,54,64,S,0,Normal,0.0,1987
1743689384.0143127,192.168.68.99,192.168.233.27,6,20,47279,40,64,S,0,SYN Flood,0.01575636863708496,1988
1743689384.0143127,192.168.68.99,192.168.233.27,6,20,26611,54,64,S,0,Normal,0.0,1989
1743689384.0143127,192.168.68.99,192.168.233.27,6,20,26611,40,64,S,0,SYN Flood,0.0,1990
1743689384.0143127,192.168.68.99,192.168.233.27,6,20,61088,54,64,S,0,Normal,0.0,1991
1743689384.0143127,192.168.68.99,192.168.233.27,6,20,61088,40,64,S,0,SYN Flood,0.0,1992
1743689384.0143127,192.168.68.99,192.168.233.27,6,20,7001,54,64,S,0,Normal,0.0,1993
1743689384.0143127,192.168.68.99,192.168.233.27,6,20,7001,40,64,S,0,SYN Flood,0.0,1994
1743689384.0299087,192.168.68.99,192.168.233.27,6,20,16740,54,64,S,0,Normal,0.01559591293334961,1995
1743689384.0299087,192.168.68.99,192.168.233.27,6,20,16740,40,64,S,0,SYN Flood,0.0,1996
1743689384.0299087,192.168.68.99,192.168.233.27,6,20,25441,54,64,S,0,Normal,0.0,1997
1743689384.0299087,192.168.68.99,192.168.233.27,6,20,25441,40,64,S,0,SYN Flood,0.0,1998
1743689384.0299087,192.168.68.99,192.168.233.27,6,20,12359,54,64,S,0,Normal,0.0,1999
1743689384.0299087,192.168.68.99,192.168.233.27,6,20,12359,40,64,S,0,SYN Flood,0.0,2000
1743689384.1398168,192.168.68.99,192.168.233.27,6,20,20,54,64,S,0,Normal,0.1099081039428711,2001
1743689384.1398168,192.168.68.99,192.168.233.27,6,20,20,40,64,S,0,Port Scan,0.0,2002
1743689384.1869812,192.168.68.99,192.168.233.27,6,20,48848,54,1,S,0,Normal,0.0471644401550293,2003
1743689384.1869812,192.168.68.99,192.168.233.27,6,20,48848,40,1,S,0,Malformed Packets,0.0,2004
1743689384.1869812,192.168.68.99,192.168.233.27,6,20,31601,54,4,S,0,Normal,0.0,2005
1743689384.1869812,192.168.68.99,192.168.233.27,6,20,31601,40,4,S,0,Malformed Packets,0.0,2006
1743689384.1869812,192.168.68.99,192.168.233.27,6,20,14405,54,5,S,0,Normal,0.0,2007
1743689384.1869812,192.168.68.99,192.168.233.27,6,20,14405,40,5,S,0,Malformed Packets,0.0,2008
1743689384.2026122,192.168.68.99,192.168.233.27,6,20,62858,54,5,S,0,Normal,0.01563096046447754,2009
1743689384.2026122,192.168.68.99,192.168.233.27,6,20,62858,40,5,S,0,Malformed Packets,0.0,2010
1743689384.2026122,192.168.68.99,192.168.233.27,6,20,9882,54,5,S,0,Normal,0.0,2011
1743689384.2026122,192.168.68.99,192.168.233.27,6,20,9882,40,5,S,0,Malformed Packets,0.0,2012
1743689384.2026122,192.168.68.99,192.168.233.27,6,20,32685,54,5,S,0,Normal,0.0,2013
1743689384.2026122,192.168.68.99,192.168.233.27,6,20,32685,40,5,S,0,Malformed Packets,0.0,2014
1743689384.2026122,192.168.68.99,192.168.233.27,6,20,24297,54,5,S,0,Normal,0.0,2015
1743689384.2026122,192.168.68.99,192.168.233.27,6,20,24297,40,5,S,0,Malformed Packets,0.0,2016
1743689384.2026122,192.168.68.99,192.168.233.27,6,20,14604,54,3,S,0,Normal,0.0,2017
1743689384.2026122,192.168.68.99,192.168.233.27,6,20,14604,40,3,S,0,Malformed Packets,0.0,2018
1743689384.2026122,192.168.68.99,192.168.233.27,6,20,7678,54,1,S,0,Normal,0.0,2019
1743689384.2026122,192.168.68.99,192.168.233.27,6,20,7678,40,1,S,0,Malformed Packets,0.0,2020
1743689384.2026122,192.168.68.99,192.168.233.27,6,20,40285,54,1,S,0,Normal,0.0,2021
1743689384.2026122,192.168.68.99,192.168.233.27,6,20,40285,40,1,S,0,Malformed Packets,0.0,2022
1743689384.2182658,192.168.68.99,192.168.233.27,6,20,23429,54,2,S,0,Normal,0.015653610229492188,2023
1743689384.2182658,192.168.68.99,192.168.233.27,6,20,23429,40,2,S,0,Malformed Packets,0.0,2024
1743689384.2182658,192.168.68.99,192.168.233.27,6,20,32665,54,2,S,0,Normal,0.0,2025
1743689384.2182658,192.168.68.99,192.168.233.27,6,20,32665,40,2,S,0,Malformed Packets,0.0,2026
1743689384.2182658,192.168.68.99,192.168.233.27,6,20,19134,54,4,S,0,Normal,0.0,2027
1743689384.2182658,192.168.68.99,192.168.233.27,6,20,19134,40,4,S,0,Malformed Packets,0.0,2028
1743689384.2182658,192.168.68.99,192.168.233.27,6,20,49501,54,4,S,0,Normal,0.0,2029
1743689384.2182658,192.168.68.99,192.168.233.27,6,20,49501,40,4,S,0,Malformed Packets,0.0,2030
1743689384.2182658,192.168.68.99,192.168.233.27,6,20,42700,54,1,S,0,Normal,0.0,2031
1743689384.2182658,192.168.68.99,192.168.233.27,6,20,42700,40,1,S,0,Malformed Packets,0.0,2032
1743689384.2182658,192.168.68.99,192.168.233.27,6,20,32062,54,4,S,0,Normal,0.0,2033
1743689384.2182658,192.168.68.99,192.168.233.27,6,20,32062,40,4,S,0,Malformed Packets,0.0,2034
1743689384.233863,192.168.68.99,192.168.233.27,6,20,60356,54,1,S,0,Normal,0.015597343444824219,2035
1743689384.233863,192.168.68.99,192.168.233.27,6,20,60356,40,1,S,0,Malformed Packets,0.0,2036
1743689384.233863,192.168.68.99,192.168.233.27,6,20,50823,54,5,S,0,Normal,0.0,2037
1743689384.233863,192.168.68.99,192.168.233.27,6,20,50823,40,5,S,0,Malformed Packets,0.0,2038
1743689384.233863,192.168.68.99,192.168.233.27,6,20,53860,54,5,S,0,Normal,0.0,2039
1743689384.233863,192.168.68.99,192.168.233.27,6,20,53860,40,5,S,0,Malformed Packets,0.0,2040
1743689384.233863,192.168.68.99,192.168.233.27,6,20,15002,54,5,S,0,Normal,0.0,2041
1743689384.233863,192.168.68.99,192.168.233.27,6,20,15002,40,5,S,0,Malformed Packets,0.0,2042
1743689384.233863,192.168.68.99,192.168.233.27,6,20,64687,54,5,S,0,Normal,0.0,2043
1743689384.233863,192.168.68.99,192.168.233.27,6,20,64687,40,5,S,0,Malformed Packets,0.0,2044
1743689384.233863,192.168.68.99,192.168.233.27,6,20,16201,54,1,S,0,Normal,0.0,2045
1743689384.233863,192.168.68.99,192.168.233.27,6,20,16201,40,1,S,0,Malformed Packets,0.0,2046
1743689384.249515,192.168.68.99,192.168.233.27,6,20,47989,54,4,S,0,Normal,0.015651941299438477,2047
1743689384.249515,192.168.68.99,192.168.233.27,6,20,47989,40,4,S,0,Malformed Packets,0.0,2048
1743689384.249515,192.168.68.99,192.168.233.27,6,20,46870,54,1,S,0,Normal,0.0,2049
1743689384.249515,192.168.68.99,192.168.233.27,6,20,46870,40,1,S,0,Malformed Packets,0.0,2050
1743689384.249515,192.168.68.99,192.168.233.27,6,20,34574,54,2,S,0,Normal,0.0,2051
1743689384.249515,192.168.68.99,192.168.233.27,6,20,34574,40,2,S,0,Malformed Packets,0.0,2052
1743689384.249515,192.168.68.99,192.168.233.27,6,20,45265,54,3,S,0,Normal,0.0,2053
1743689384.249515,192.168.68.99,192.168.233.27,6,20,45265,40,3,S,0,Malformed Packets,0.0,2054
1743689384.2651455,192.168.68.99,192.168.233.27,6,20,27418,54,3,S,0,Normal,0.015630483627319336,2055
1743689384.2651455,192.168.68.99,192.168.233.27,6,20,27418,40,3,S,0,Malformed Packets,0.0,2056
1743689384.2651455,192.168.68.99,192.168.233.27,6,20,24521,54,5,S,0,Normal,0.0,2057
1743689384.2651455,192.168.68.99,192.168.233.27,6,20,24521,40,5,S,0,Malformed Packets,0.0,2058
1743689384.2651455,192.168.68.99,192.168.233.27,6,20,56466,54,2,S,0,Normal,0.0,2059
1743689384.2651455,192.168.68.99,192.168.233.27,6,20,56466,40,2,S,0,Malformed Packets,0.0,2060
1743689384.2651455,192.168.68.99,192.168.233.27,6,20,56064,54,1,S,0,Normal,0.0,2061
1743689384.2807446,192.168.68.99,192.168.233.27,6,20,56064,40,1,S,0,Malformed Packets,0.01559901237487793,2062
1743689384.2807446,192.168.68.99,192.168.233.27,6,20,34979,54,5,S,0,Normal,0.0,2063
1743689384.2847567,192.168.68.99,192.168.233.27,6,20,34979,40,5,S,0,Malformed Packets,0.004012107849121094,2064
1743689384.2847567,192.168.68.99,192.168.233.27,6,20,43017,54,5,S,0,Normal,0.0,2065
1743689384.2847567,192.168.68.99,192.168.233.27,6,20,43017,40,5,S,0,Malformed Packets,0.0,2066
1743689384.2847567,192.168.68.99,192.168.233.27,6,20,22675,54,5,S,0,Normal,0.0,2067
1743689384.2847567,192.168.68.99,192.168.233.27,6,20,22675,40,5,S,0,Malformed Packets,0.0,2068
1743689384.2967982,192.168.68.99,192.168.233.27,6,20,22309,54,4,S,0,Normal,0.012041568756103516,2069
1743689384.2967982,192.168.68.99,192.168.233.27,6,20,22309,40,4,S,0,Malformed Packets,0.0,2070
1743689384.2967982,192.168.68.99,192.168.233.27,6,20,50509,54,2,S,0,Normal,0.0,2071
1743689384.2967982,192.168.68.99,192.168.233.27,6,20,50509,40,2,S,0,Malformed Packets,0.0,2072
1743689384.2967982,192.168.68.99,192.168.233.27,6,20,24639,54,3,S,0,Normal,0.0,2073
1743689384.2967982,192.168.68.99,192.168.233.27,6,20,24639,40,3,S,0,Malformed Packets,0.0,2074
1743689384.2967982,192.168.68.99,192.168.233.27,6,20,36844,54,4,S,0,Normal,0.0,2075
1743689384.3124359,192.168.68.99,192.168.233.27,6,20,36844,40,4,S,0,Malformed Packets,0.015637636184692383,2076
1743689384.3124359,192.168.68.99,192.168.233.27,6,20,20357,54,5,S,0,Normal,0.0,2077
1743689384.3124359,192.168.68.99,192.168.233.27,6,20,20357,40,5,S,0,Malformed Packets,0.0,2078
1743689384.3124359,192.168.68.99,192.168.233.27,6,20,3429,54,4,S,0,Normal,0.0,2079
1743689384.3124359,192.168.68.99,192.168.233.27,6,20,3429,40,4,S,0,Malformed Packets,0.0,2080
1743689384.3124359,192.168.68.99,192.168.233.27,6,20,22154,54,3,S,0,Normal,0.0,2081
1743689384.3124359,192.168.68.99,192.168.233.27,6,20,22154,40,3,S,0,Malformed Packets,0.0,2082
1743689384.3280642,192.168.68.99,192.168.233.27,6,20,61423,54,5,S,0,Normal,0.015628337860107422,2083
1743689384.3280642,192.168.68.99,192.168.233.27,6,20,61423,40,5,S,0,Malformed Packets,0.0,2084
1743689384.3280642,192.168.68.99,192.168.233.27,6,20,62730,54,3,S,0,Normal,0.0,2085
1743689384.3280642,192.168.68.99,192.168.233.27,6,20,62730,40,3,S,0,Malformed Packets,0.0,2086
1743689384.3280642,192.168.68.99,192.168.233.27,6,20,64821,54,4,S,0,Normal,0.0,2087
1743689384.3280642,192.168.68.99,192.168.233.27,6,20,64821,40,4,S,0,Malformed Packets,0.0,2088
1743689384.3452966,192.168.68.99,192.168.233.27,6,20,52120,54,3,S,0,Normal,0.017232418060302734,2089
1743689384.3460424,192.168.68.99,192.168.233.27,6,20,52120,40,3,S,0,Malformed Packets,0.0007457733154296875,2090
1743689384.3494587,192.168.68.99,192.168.233.27,6,20,56636,54,4,S,0,Normal,0.003416299819946289,2091
1743689384.3501322,192.168.68.99,192.168.233.27,6,20,56636,40,4,S,0,Malformed Packets,0.0006735324859619141,2092
1743689384.3534732,192.168.68.99,192.168.233.27,6,20,26121,54,5,S,0,Normal,0.0033409595489501953,2093
1743689384.3534732,192.168.68.99,192.168.233.27,6,20,26121,40,5,S,0,Malformed Packets,0.0,2094
1743689384.3534732,192.168.68.99,192.168.233.27,6,20,49254,54,5,S,0,Normal,0.0,2095
1743689384.3534732,192.168.68.99,192.168.233.27,6,20,49254,40,5,S,0,Malformed Packets,0.0,2096
1743689384.3623524,192.168.68.99,192.168.233.27,6,20,8038,54,4,S,0,Normal,0.00887918472290039,2097
1743689384.3633325,192.168.68.99,192.168.233.27,6,20,8038,40,4,S,0,Malformed Packets,0.0009801387786865234,2098
1743689384.3673313,192.168.68.99,192.168.233.27,6,20,14223,54,1,S,0,Normal,0.003998756408691406,2099
1743689384.3683324,192.168.68.99,192.168.233.27,6,20,14223,40,1,S,0,Malformed Packets,0.001001119613647461,2100
1743689384.3694859,192.168.68.99,192.168.233.27,6,20,51785,54,1,S,0,Normal,0.0011534690856933594,2101
1743689384.3694859,192.168.68.99,192.168.233.27,6,20,51785,40,1,S,0,Malformed Packets,0.0,2102
1743689384.3694859,192.168.68.99,192.168.233.27,6,20,44907,54,1,S,0,Normal,0.0,2103
1743689384.3694859,192.168.68.99,192.168.233.27,6,20,44907,40,1,S,0,Malformed Packets,0.0,2104
1743689384.3694859,192.168.68.99,192.168.233.27,6,20,52766,54,4,S,0,Normal,0.0,2105
1743689384.3694859,192.168.68.99,192.168.233.27,6,20,52766,40,4,S,0,Malformed Packets,0.0,2106
1743689384.3694859,192.168.68.99,192.168.233.27,6,20,6906,54,5,S,0,Normal,0.0,2107
1743689384.3694859,192.168.68.99,192.168.233.27,6,20,6906,40,5,S,0,Malformed Packets,0.0,2108
1743689384.3849976,192.168.68.99,192.168.233.27,6,20,26502,54,1,S,0,Normal,0.015511751174926758,2109
1743689384.3849976,192.168.68.99,192.168.233.27,6,20,26502,40,1,S,0,Malformed Packets,0.0,2110
1743689384.3849976,192.168.68.99,192.168.233.27,6,20,9111,54,2,S,0,Normal,0.0,2111
1743689384.3849976,192.168.68.99,192.168.233.27,6,20,9111,40,2,S,0,Malformed Packets,0.0,2112
1743689384.3849976,192.168.68.99,192.168.233.27,6,20,26362,54,2,S,0,Normal,0.0,2113
1743689384.3849976,192.168.68.99,192.168.233.27,6,20,26362,40,2,S,0,Malformed Packets,0.0,2114
1743689384.3849976,192.168.68.99,192.168.233.27,6,20,31662,54,5,S,0,Normal,0.0,2115
1743689384.3849976,192.168.68.99,192.168.233.27,6,20,31662,40,5,S,0,Malformed Packets,0.0,2116
1743689384.4006343,192.168.68.99,192.168.233.27,6,20,50652,54,5,S,0,Normal,0.015636682510375977,2117
1743689384.4006343,192.168.68.99,192.168.233.27,6,20,50652,40,5,S,0,Malformed Packets,0.0,2118
1743689384.4006343,192.168.68.99,192.168.233.27,6,20,22477,54,2,S,0,Normal,0.0,2119
1743689384.4006343,192.168.68.99,192.168.233.27,6,20,22477,40,2,S,0,Malformed Packets,0.0,2120
1743689384.4006343,192.168.68.99,192.168.233.27,6,20,49574,54,2,S,0,Normal,0.0,2121
1743689384.4006343,192.168.68.99,192.168.233.27,6,20,49574,40,2,S,0,Malformed Packets,0.0,2122
1743689384.4006343,192.168.68.99,192.168.233.27,6,20,28998,54,4,S,0,Normal,0.0,2123
1743689384.4006343,192.168.68.99,192.168.233.27,6,20,28998,40,4,S,0,Malformed Packets,0.0,2124
1743689384.4006343,192.168.68.99,192.168.233.27,6,20,37167,54,2,S,0,Normal,0.0,2125
1743689384.4171298,192.168.68.99,192.168.233.27,6,20,37167,40,2,S,0,Malformed Packets,0.016495466232299805,2126
1743689384.419824,192.168.68.99,192.168.233.27,6,20,65024,54,1,S,0,Normal,0.0026941299438476562,2127
1743689384.4208324,192.168.68.99,192.168.233.27,6,20,65024,40,1,S,0,Malformed Packets,0.0010085105895996094,2128
1743689384.4235482,192.168.68.99,192.168.233.27,6,20,16124,54,1,S,0,Normal,0.0027158260345458984,2129
1743689384.42446,192.168.68.99,192.168.233.27,6,20,16124,40,1,S,0,Malformed Packets,0.000911712646484375,2130
1743689384.4280112,192.168.68.99,192.168.233.27,6,20,54664,54,1,S,0,Normal,0.0035512447357177734,2131
1743689384.4280112,192.168.68.99,192.168.233.27,6,20,54664,40,1,S,0,Malformed Packets,0.0,2132
1743689384.4280112,192.168.68.99,192.168.233.27,6,20,17730,54,2,S,0,Normal,0.0,2133
1743689384.4280112,192.168.68.99,192.168.233.27,6,20,17730,40,2,S,0,Malformed Packets,0.0,2134
1743689384.4280112,192.168.68.99,192.168.233.27,6,20,18897,54,3,S,0,Normal,0.0,2135
1743689384.4280112,192.168.68.99,192.168.233.27,6,20,18897,40,3,S,0,Malformed Packets,0.0,2136
1743689384.4280112,192.168.68.99,192.168.233.27,6,20,51174,54,4,S,0,Normal,0.0,2137
1743689384.4280112,192.168.68.99,192.168.233.27,6,20,51174,40,4,S,0,Malformed Packets,0.0,2138
1743689384.4280112,192.168.68.99,192.168.233.27,6,20,39664,54,4,S,0,Normal,0.0,2139
1743689384.443758,192.168.68.99,192.168.233.27,6,20,39664,40,4,S,0,Malformed Packets,0.0157468318939209,2140
1743689384.4452379,192.168.68.99,192.168.233.27,6,20,48420,54,2,S,0,Normal,0.0014798641204833984,2141
1743689384.4452379,192.168.68.99,192.168.233.27,6,20,48420,40,2,S,0,Malformed Packets,0.0,2142
1743689384.4452379,192.168.68.99,192.168.233.27,6,20,57226,54,5,S,0,Normal,0.0,2143
1743689384.4452379,192.168.68.99,192.168.233.27,6,20,57226,40,5,S,0,Malformed Packets,0.0,2144
1743689384.4452379,192.168.68.99,192.168.233.27,6,20,16008,54,3,S,0,Normal,0.0,2145
1743689384.4452379,192.168.68.99,192.168.233.27,6,20,16008,40,3,S,0,Malformed Packets,0.0,2146
1743689384.4598134,192.168.68.99,192.168.233.27,6,20,30386,54,4,S,0,Normal,0.014575481414794922,2147
1743689384.4598134,192.168.68.99,192.168.233.27,6,20,30386,40,4,S,0,Malformed Packets,0.0,2148
1743689384.4598134,192.168.68.99,192.168.233.27,6,20,15886,54,2,S,0,Normal,0.0,2149
1743689384.4598134,192.168.68.99,192.168.233.27,6,20,15886,40,2,S,0,Malformed Packets,0.0,2150
1743689384.4598134,192.168.68.99,192.168.233.27,6,20,27529,54,1,S,0,Normal,0.0,2151
